Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
12/3/2024,Commonwealth Round Table,Research Article - Colonial Project Finance Initiative: to what extent did the UK export its public-private partnership model to Caribbean British Overseas Territories?,Exploring the financial relationships between the UK and its overseas territories has become urgent.,https://www.commonwealthroundtable.co.uk/commonwealth/eurasia/united-kingdom/research-article-colonial-project-finance-initiative-to-what-extent-did-the-uk-export-its-public-private-partnership-model-to-caribbean-british-overseas-territories/,0.5,NEGATIVE,0.7686,0.5155882352941176,POSITIVE,0.9981
12/3/2024,BBC,Irish election overshadows British-Irish meeting,"British and Irish government ministers discussed a range of issues including the Troubles Legacy Act, the Omagh Bombing Inquiry and protecting the Common...",https://www.bbc.com/news/articles/cpq9jw7y3yno,0.5,NEGATIVE,0.8851,0.5,POSITIVE,0.973
12/3/2024,Mondaq,Energy & Infrastructure Video Series (Video),"Welcome to our series of bitesize Energy & Infrastructure videos, where we will be providing digestible horizon scan updates on the key developments across...",https://www.mondaq.com/uk/government-contracts-procurement-ppp/1552356/energy-infrastructure-video-series-video,0.5,POSITIVE,0.9995,0.524,POSITIVE,0.9808
12/3/2024,News Central TV,18 Convicted in United Kingdom's Biggest Drug Trial,Eighteen members of a massive international drug network have been jailed after the UK's longest-ever criminal trial uncovered £billions worth of heroin...,https://newscentral.africa/ringleader-gets-32-years-as-18-sentenced-in-uks-biggest-drug-case/,0.5466666666666667,NEGATIVE,0.9732,0.5058333333333334,NEGATIVE,0.9265
12/3/2024,Bernama,CPTPP: Malaysia-UK FTA Will Boost Trade And Investment - Tengku Zafrul,"KUALA LUMPUR, Dec 3 -- The first comprehensive Free Trade Agreement (FTA) between Malaysia and the United Kingdom (UK), through the Comprehensive and...",https://www.bernama.com/misc/rss/news.php?id=2370418,0.5,NEGATIVE,0.8066,0.5188888888888888,POSITIVE,0.9932
12/3/2024,The Edge Malaysia,UK sees first free-trade agreement with Malaysia with its CPTPP entry,KUALA LUMPUR (Dec 3): The United Kingdom will officially become a member of the Comprehensive and Progressive Agreement for Trans-Pacific Partnership...,https://theedgemalaysia.com/node/736353,0.505,NEGATIVE,0.5535,0.5544444444444445,POSITIVE,0.9883
12/3/2024,Malay Mail,"Making banks more responsible: Putrajaya reviewing mechanism to hold banks accountable for negligence in scam cases, considers adopting UK’s compensation principle, says PM Anwar","KUALA LUMPUR, Dec 3 — Putrajaya is studying to strengthen the mechanism making banks liable for negligence in scam cases, Prime Minister Datuk Seri Anwar...",https://www.malaymail.com/news/malaysia/2024/12/03/making-banks-more-responsible-putrajaya-reviewing-mechanism-to-hold-banks-accountable-for-negligence-in-scam-cases-considers-adopting-uks-compensation-principle-says-pm-anwar/158757,0.4975,POSITIVE,0.5863,0.50725,POSITIVE,0.8632
12/3/2024,9News,UK extradition ruling for Colorado woman accused of killing 2 of her children set for January,Kimberlee Singler was arrested in the United Kingdom in 2023. She's accused of killing two of her children and wounding a third child who survived in...,https://www.9news.com/article/news/crime/uk-extradition-ruling-january-kimberlee-singler/73-572a2a02-44c1-4d7c-8ec9-98647344f8da,0.5,NEGATIVE,0.9775,0.513,NEGATIVE,0.9282
12/3/2024,Consultancy.uk,AtkinsRéalis celebrates chartered consulting milestone,Engineering professional services firm AtkinsRéalis has seen more than 100 of its employees gain chartered status.,https://www.consultancy.uk/news/38865/atkinsrealis-celebrates-chartered-consulting-milestone,0.53,POSITIVE,0.9972,0.512,POSITIVE,0.996
12/3/2024,Consultancy.uk,BIP launches Google Cloud practice in UK,BIP UK has announced the launch of a new Google Cloud practice for its clients.,https://www.consultancy.uk/news/38930/bip-launches-google-cloud-practice-in-uk,0.53,POSITIVE,0.9843,0.5116666666666667,POSITIVE,0.9414
12/2/2024,United Nations Development Programme,UNDP and UK Government further anti-corruption efforts in Vanuatu,"In a continued commitment to combating corruption and strengthening democratic governance across the Pacific, the UN Development Programme (UNDP) has...",https://www.undp.org/pacific/press-releases/undp-and-uk-government-further-anti-corruption-efforts-vanuatu,0.51875,POSITIVE,0.8456,0.5121428571428571,POSITIVE,0.9967
12/2/2024,BBC,Trump nominates banker Warren Stephens as UK ambassador,President-elect Donald Trump has nominated businessman Warren Stephens to serve as America's ambassador to the United Kingdom. “Warren has always dreamed of...,https://www.bbc.com/news/articles/c20e79nlpe6o,0.5,NEGATIVE,0.9656,0.5078571428571428,POSITIVE,0.9864
12/2/2024,Sky News,Donald Trump nominates billionaire investment banker Warren Stephens to be US ambassador to UK,Mr Stephens is a longtime Republican donor who reportedly gave to conservative groups that opposed Trump in 2016 but then supported him in the 2020 and 2024...,https://news.sky.com/story/donald-trump-nominates-investment-banker-warren-stephens-to-be-us-ambassador-to-uk-13265645,0.54,NEGATIVE,0.9471,0.5204545454545454,POSITIVE,0.8265
12/2/2024,The Record from Recorded Future News,UK cyber chief warns country is ‘widely underestimating’ risks from cyberattacks,"The cyber risks facing the United Kingdom are being “widely underestimated,” the country's new cyber chief will warn on Tuesday as he launches the National...",https://therecord.media/uk-cyber-chief-warns-underestimate,0.55,NEGATIVE,0.9884,0.5094444444444445,NEGATIVE,0.8453
12/2/2024,Financial Times,Donald Trump picks Arkansas banker Warren Stephens as ambassador to UK,"Donald Trump will nominate billionaire investment banker Warren Stephens to be his ambassador to the UK, elevating a campaign donor from Arkansas to one of...",https://www.ft.com/content/a6bc91a1-e0ac-49bf-b1ec-5562b893c590,0.5650000000000001,NEGATIVE,0.9008,0.5061111111111111,NEGATIVE,0.9711
12/2/2024,WPTZ,Ilona Maher signs with Bristol Bears in United Kingdom,Ilona Maher is back on the pitch! The Olympic Medalist has signed with the Bristol Bears in the United Kingdom for the remainder of its season after...,https://www.mynbc5.com/article/ilona-maher-signs-with-bristol-bears-in-united-kingdom/63074072,0.5,POSITIVE,0.9611,0.5035714285714287,POSITIVE,0.999
12/2/2024,Financial Times,Letter: A compromise exists to restrain extreme voices,"From Dr Sumantra Maitra, Senior Fellow, The Center for Renewing America, Washington, DC, US.",https://www.ft.com/content/a48c82b9-5702-400b-8e69-93d3c085d030,0.5650000000000001,NEGATIVE,0.8594,0.5008333333333334,POSITIVE,0.9972
12/2/2024,thv11.com,Trump selects Arkansas businessman Warren Stephens as UK ambassador,President-elect Trump announced that he has selected Arkansas investment banker Warren Stephens to serve as the United State ambassador to the United...,https://www.thv11.com/article/news/politics/national-politics/trump-picks-warren-as-stephens-uk-ambassador/91-1da9c502-9eab-4960-a82c-6cc0c729f27f,0.5225,NEGATIVE,0.9837,0.5075,NEGATIVE,0.5486
12/2/2024,Pressat.co.uk,EE again wins the connect Mobile Network Test 2025 in the United Kingdom,"EE is followed by Vodafone on second, Three on third and VMO2 on fourth place. Munich, Germany - EE's mobile network ranks first in the...",https://pressat.co.uk/releases/ee-again-wins-the-connect-mobile-network-test-2025-in-the-united-kingdom-0e040f8e0f7d0c6a818383200d232b90/,0.5333333333333333,POSITIVE,0.9914,0.5418750000000001,NEGATIVE,0.6754
12/2/2024,Metro.co.uk,UK's 'biggest drug smuggling gang' hid narcotics worth £7bn inside rotten onions,"The gang shipped heroin, cocaine, amphetamines and cannabis worth billions into the UK from around Europe.",https://metro.co.uk/2024/12/02/uks-biggest-drug-smuggling-gang-hid-narcotics-worth-7bn-inside-rotten-onions-22108765/,0.5366666666666667,NEGATIVE,0.9975,0.5120833333333333,NEGATIVE,0.9595
12/2/2024,Talk Business & Politics,Warren Stephens to be nominated as U.S. Ambassador to United Kingdom,"President-elect Donald Trump announced Monday (Dec. 2) that he will nominate Warren Stephens, chair, president and CEO of Little Rock-based Stephens Inc.,...",https://talkbusiness.net/2024/12/warren-stephens-to-be-nominated-as-u-s-ambassador-to-united-kingdom/,0.6016666666666667,POSITIVE,0.9097,0.49714285714285705,NEGATIVE,0.9086
12/2/2024,Politico,Trump to nominate Republican donor to serve as UK ambassador,"President-elect Donald Trump has nominated investment banker Warren Stephens to be his ambassador to the United Kingdom. Stephens, a financial backer of...",https://www.politico.com/live-updates/2024/12/02/congress/choice-for-uk-ambassador-00192248,0.5,NEGATIVE,0.9012,0.5107142857142858,POSITIVE,0.5959
12/2/2024,The Hill,Trump taps investment banker Warren Stephens for UK ambassador,President-elect Trump announced on Monday that investment banker Warren Stephens would serve as U.S. ambassador to the United Kingdom.,https://thehill.com/homenews/campaign/5018506-trump-warren-stephens-ambassador-united-kingdom/,0.5,NEGATIVE,0.9361,0.51625,NEGATIVE,0.747
12/2/2024,Johns Hopkins Bloomberg School of Public Health,New Report: Life Expectancy Years Shorter in the United States Compared to the United Kingdom,"Heart disease and overdose deaths are among the leading contributors to the gap, which can be narrowed by policy changes.",https://publichealth.jhu.edu/2024/new-report-life-expectancy-years-shorter-in-the-united-states-compared-to-the-united-kingdom,0.5033333333333333,NEGATIVE,0.9944,0.5522727272727272,NEGATIVE,0.8783
12/2/2024,Daily Mail,Donald Trump nominates billionaire investment banker Warren Stephens to be the next British ambassador,Donald Trump has nominated billionaire investment banker Warren Stephens to be the next U.S. Ambassador to the United Kingdom.,https://www.dailymail.co.uk/news/article-14150649/Trump-nominates-Warren-Stephens-British-ambassador.html,0.49,NEGATIVE,0.8441,0.519090909090909,NEGATIVE,0.6473
12/2/2024,Bloomberg.com,Trump Picks Investment Banker Warren Stephens as UK Ambassador,"President-elect Donald Trump is nominating investment banker Warren Stephens to be the US ambassador to the United Kingdom, tapping a prominent Republican...",https://www.bloomberg.com/news/articles/2024-12-02/trump-picks-investment-banker-warren-stephens-as-uk-ambassador,0.5225,NEGATIVE,0.6601,0.51625,NEGATIVE,0.9616
12/2/2024,POLITICO.eu,Starmer: Britain doesn’t have to pick between Trump and Europe,U.K. prime minister rejects “utterly” the idea his country has to pick a side as Donald Trump looms.,https://www.politico.eu/article/keir-starmer-britain-uk-doesnt-have-to-pick-between-donald-trump-us-and-europe/,0.505,POSITIVE,0.8456,0.5133333333333333,NEGATIVE,0.9707
12/2/2024,Publishing Perspectives,UK: PRH’s Ferdia Lennon is the 24th Bollinger Everyman Wodehouse Winner,This year's Bollinger Everyman Wodehouse Comic Fiction Prize is the program's 24th edition.,https://publishingperspectives.com/2024/12/uk-prhs-ferdia-lennon-is-the-24th-bollinger-prize-winner/,0.495,POSITIVE,0.9864,0.5066666666666666,POSITIVE,0.9224
12/2/2024,RBC Wealth Management,Global Insight 2025 Outlook: United Kingdom,"By Frédérique Carrier, Rufaro Chiriseri, CFA and Thomas McGarrity, CFA. More challenges ahead for the UK economy, but the stock market's record low...",https://www.rbcwealthmanagement.com/en-ca/insights/global-insight-2025-outlook-united-kingdom,0.525,POSITIVE,0.9985,0.529,POSITIVE,0.993
12/2/2024,وكالة الأنباء القطرية,"Qatar's Ambassador to UK: HH the Amir's Visit to London is Gaining Significant Attention, Will Witness Signing of Several Important Defense Agreements","London, December 02 (QNA) - HE Ambassador of the State of Qatar to the United Kingdom Sheikh Abdullah bin Mohammed bin Saud Al-Thani emphasized that the...","https://www.qna.org.qa/en/News-Area/News/2024-12/02/0054-qatar's-ambassador-to-uk-hh-the-amir's-visit-to-london-is-gaining-significant-attention,-will-witness-signing-of-several-important-defense-agreements",0.5,POSITIVE,0.9936,0.5175000000000001,NEGATIVE,0.8594
12/2/2024,CIDRAP,UK reports fifth imported mpox case,"The United Kingdom (UK) has reported its fifth clade 1b mpox case, which isn't part of the family cluster involving the previous four cases.",https://www.cidrap.umn.edu/mpox/uk-reports-fifth-imported-mpox-case,0.5,NEGATIVE,0.9981,0.5041666666666668,NEGATIVE,0.9995
12/2/2024,Reuters,"Suspected Russian spies targeted journalist with Facebook 'honey trap', UK court hears",A group of Bulgarian nationals accused of spying for Russia targeted an investigative journalist with the Bellingcat news outlet and tried to lure him into...,https://www.reuters.com/world/europe/suspected-russian-spies-targeted-journalist-with-facebook-honey-trap-uk-court-2024-12-02/,0.505,NEGATIVE,0.9853,0.5077272727272727,NEGATIVE,0.9985
12/2/2024,Psychology Today,The holidays demand a review of grief and processes of mourning.,Facing the holidays without my deceased husband terrified me. Old coping skills along with data and ideas from two psychologists led me to revise my...,https://www.psychologytoday.com/gb/blog/life-refracted/202411/holidays-and-coping-with-a-beloveds-recent-death,0.5750000000000001,POSITIVE,0.7797,0.5233333333333333,NEGATIVE,0.9881
12/2/2024,Psychology Today,Personal Perspective: Anticipating catastrophe dulls appreciation of success.,Personal Perspective: We train ourselves to ignore pleasant interactions and promising outcomes and focus on anticipating worst-case scenarios—much to our...,https://www.psychologytoday.com/gb/blog/rich-encounters/202412/the-risk-of-preparing-for-the-worst,0.5750000000000001,NEGATIVE,0.964,0.5035714285714284,POSITIVE,0.7964
12/2/2024,Northeastern Global News,What’s next for the ‘special relationship’ between the US and UK in the second Trump presidency?,Northeastern political experts analyze the future of the UK and US special relationship as Trump begins his second presidency.,https://news.northeastern.edu/2024/12/02/uk-us-special-relationship-trump/,0.5683333333333334,POSITIVE,0.8064,0.5377777777777778,POSITIVE,0.8182
12/2/2024,Investing.com,U.K. stocks higher at close of trade; Investing.com United Kingdom 100 up 0.30% By Investing.com,"Investing.com – U.K. stocks were higher after the close on Monday, as gains in the Aerospace & Defense, Automobiles & Parts and Insurance sectors led shares...",https://www.investing.com/news/stock-market-news/uk-stocks-higher-at-close-of-trade-investingcom-united-kingdom-100-up-030-3749512,0.54,NEGATIVE,0.8142,0.5304166666666666,NEGATIVE,0.9286
12/2/2024,Psychology Today,"In the realm of dating, it's time to rethink the ick.",Searching for the 'ick' is sabotaging potentially fulfilling relationships.,https://www.psychologytoday.com/gb/blog/whats-mind-is-yours/202412/when-dating-concerns-are-nicks-not-icks,0.5750000000000001,POSITIVE,0.5814,0.517,NEGATIVE,0.7165
12/2/2024,The Weather Channel,"Lydiate, England, United Kingdom","Today's and tonight's Lydiate, England, United Kingdom weather forecast, weather conditions and Doppler radar from The Weather Channel and Weather.com.","https://www.weather.com/weather/today/l/53.515407,-2.938938",0.5025,POSITIVE,0.9894,0.5025,POSITIVE,0.6921
12/2/2024,Investing.com UK,U.K. shares higher at close of trade; Investing.com United Kingdom 100 up 0.30% By Investing.com,"Investing.com – U.K. equities were higher at the close on Monday, as gains in the Aerospace & Defense, Automobiles & Parts and Insurance sectors propelled...",https://uk.investing.com/news/stock-market-news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-030-3815984,0.5433333333333333,NEGATIVE,0.8638,0.52125,NEGATIVE,0.8435
12/2/2024,Nature,"Violence against women and girls in Dorset, United Kingdom: an epidemiological study of perpetrators and locations based on police records","Violence against women and girls (VAWG) continues to be a prevalent phenomenon, yet where it is more likely to occur in the public domain and how offenders...",https://www.nature.com/articles/s41599-024-04021-1,0.5,POSITIVE,0.9524,0.5123076923076924,NEGATIVE,0.9943
12/2/2024,Warrington Worldwide,Two Warrington men amongst 18 people convicted in United Kingdom's biggest ever drugs investigation,"TWO Warrington men are amongst 18 people involved in an international crime group, convicted in the UK's biggest ever drugs investigation.",https://www.warrington-worldwide.co.uk/2024/12/02/two-warrington-men-amongst-18-people-convicted-in-united-kingdoms-biggest-ever-drugs-investigation/,0.505,NEGATIVE,0.9289,0.5058333333333334,POSITIVE,0.6437
12/2/2024,National Crime Agency,18 convicted in United Kingdom's biggest ever drugs investigation,The country's longest ever running criminal trial heard that an international crime group smuggled billions of pounds of drugs into the UK. Paul GREEN...,https://www.nationalcrimeagency.gov.uk/news/18-convicted-in-united-kingdoms-biggest-ever-drugs-investigation,0.5016666666666666,NEGATIVE,0.9264,0.5014285714285714,NEGATIVE,0.9036
12/2/2024,Sports Video Group,Market Research: The Surge of Basketball Popularity in the United Kingdom,"Basketball's journey in the United Kingdom has transformed it from a niche sport to one of the fastest-growing team sports, second only to football in ...",https://www.sportsvideo.org/2024/12/02/market-research-the-surge-of-basketball-popularity-in-the-united-kingdom/,0.6216666666666667,POSITIVE,0.9933,0.54,POSITIVE,0.9994
12/2/2024,POLITICO.eu,UK insists Parthenon sculptures not on the agenda as Greek PM visits,LONDON — Britain isn't losing its marbles — yet. The U.K.'s new government insists there'll be no change in position on the ownership of the Parthenon...,https://www.politico.eu/article/uk-british-museum-marble-parthenon-sculptures-not-on-the-agenda-greece-pm-kyriakos-mitsotakis-visit/,0.505,NEGATIVE,0.9994,0.50375,NEGATIVE,0.8339
12/2/2024,Construction Wave,Bouygues UK chief to step down after eight years,"Fabienne Viala has helped Bouygues UK deliver more than 80 projects including, the Grafton Way building at UCLH.",https://constructionwave.co.uk/2024/12/02/bouygues-uk-chief-to-step-down-after-eight-years/,0.56,NEGATIVE,0.9628,0.5300000000000001,POSITIVE,0.9977
12/2/2024,University of Birmingham,‘Pathways to citizenship’ should enable young Ukrainians to stay in UK,"Most young Ukrainians living in the UK on temporary visas want to stay in the UK and contribute to its economy and culture, new research shows.",https://www.birmingham.ac.uk/news/2024/pathways-to-citizenship-should-enable-young-ukrainians-to-stay-in-uk,0.5,POSITIVE,0.9284,0.5142857142857142,POSITIVE,0.7021
12/2/2024,World Nuclear News,UK regulator completes site-based climate change inspections,"The UK's Office for Nuclear Regulation has completed inspections at five nuclear sites to assess arrangements for, and resilience to, climate change...",https://www.world-nuclear-news.org/articles/uk-regulator-completes-site-based-climate-change-inspections,0.5650000000000001,NEGATIVE,0.707,0.52375,POSITIVE,0.9922
12/2/2024,Motor Finance Online,Zapmap survey reveals improved satisfaction among UK EV drivers,"Zapmap has released the results of its annual survey, offering crucial insights into the experiences and attitudes of EV drivers.",https://www.motorfinanceonline.com/news/zapmap-survey-reveals-improved-satisfaction-among-uk-ev-drivers/,0.5099999999999999,POSITIVE,0.9702,0.5155555555555557,POSITIVE,0.9977
12/2/2024,Mondaq,Name And Shame Round Two: FCA Publishes Consultation On Redrafted Proposals,"The FCA's revised CP24/2 proposals address concerns about its 'name and shame' policy, incorporating firm impact into the public interest test,...",https://www.mondaq.com/uk/financial-services/1552568/name-and-shame-round-two-fca-publishes-consultation-on-redrafted-proposals,0.5,NEGATIVE,0.5786,0.5116666666666667,POSITIVE,0.9653
12/2/2024,Northumbria University,Building the future: UK’s first-of-its-kind 3D concrete printer to power sustainable construction research,Northumbria University has announced the installation of new cutting-edge 3D construction printing technology. The advanced technology will enable the...,https://newsroom.northumbria.ac.uk/pressreleases/building-the-future-uks-first-of-its-kind-3d-concrete-printer-to-power-sustainable-construction-research-3357892,0.5,POSITIVE,1.0,0.5258333333333333,POSITIVE,0.9921
12/2/2024,ReliefWeb,Rebuilding Britain’s reputation as a reliable development partner: The state of UK Aid in 2024,Bond Briefing Series: The State of UK Aid 2024 (Briefing Two) – Addressing Poverty and Inequality. The UK's Official Development Assistance (ODA) has faced...,https://reliefweb.int/report/world/rebuilding-britains-reputation-reliable-development-partner-state-uk-aid-2024,0.5,POSITIVE,0.9188,0.5211111111111112,POSITIVE,0.8719
12/2/2024,Reuters,Chris Wormald appointed UK Cabinet Secretary,"British Prime Minister Keir Starmer on Monday appointed Chris Wormald as Cabinet Secretary, the most senior government official and policy adviser.",https://www.reuters.com/world/uk/chris-wormald-appointed-uk-cabinet-secretary-2024-12-02/,0.505,POSITIVE,0.9931,0.5099999999999999,POSITIVE,0.9892
12/2/2024,Middle East Eye,"UK could face legal action for 'genocide complicity', argues Scottish politician",Scottish National Party MP Chris Law accuses David Lammy of exposing UK to 'significant risk',https://www.middleeasteye.net/news/mp-warns-uk-ministers-significant-risk-legal-action-genocide-complicity,0.5083333333333333,NEGATIVE,0.9864,0.5075000000000001,NEGATIVE,0.9951
12/2/2024,GOV.UK,Joint statement on the developments in Syria,"Joint statement from the United States, France, Germany, and the United Kingdom on the current situation in Syria.",https://www.gov.uk/government/news/joint-statement-on-the-developments-in-syria,0.525,POSITIVE,0.9812,0.51125,POSITIVE,0.8761
12/2/2024,POLITICO.eu,Long-serving health boss to become UK’s top civil servant,Chris Wormald named Cabinet secretary and will take charge of army of officials.,https://www.politico.eu/article/health-boss-united-kingdom-chris-wormald-keir-starmer/,0.505,POSITIVE,0.9984,0.5255555555555556,POSITIVE,0.976
12/2/2024,Psychology Today,Personal Perspective: Americans have a history of admiration for the super-rich.,"Personal Perspective: Billionaires hoard capital, avoid taxation, accelerate environmental destruction, and drive wealth disparity. Why do we worship them?",https://www.psychologytoday.com/gb/blog/rich-encounters/202411/why-do-we-hero-worship-billionaires,0.5750000000000001,POSITIVE,0.9956,0.5028571428571428,NEGATIVE,0.8602
12/2/2024,University World News,Global appetite for UK TNE shows no sign of diminishing,"While most observers predict that a decade of growth in overseas students coming to the UK for their higher education will now go into reverse,...",https://www.universityworldnews.com/post.php?story=20241202121137108,0.5650000000000001,POSITIVE,0.9981,0.5235714285714286,NEGATIVE,0.9872
12/2/2024,The Fishing Daily,"Norway, EU, and UK Finalise 2025 Fisheries Agreement","Norway, the EU and the UK have today signed a tripartite agreement on fisheries management of the joint stocks in the North Sea for 2025.",https://thefishingdaily.com/latest-news/norway-eu-and-uk-finalise-2025-fisheries-agreement/,0.5025,POSITIVE,0.893,0.56,POSITIVE,0.9863
12/2/2024,Insurance Business America,UK insurers welcome personal injury discount rate update,"The UK government has announced a significant update to the personal injury discount rate, which is set to affect motor insurance premiums and compensation...",https://www.insurancebusinessmag.com/uk/news/auto-motor/uk-insurers-welcome-personal-injury-discount-rate-update-516193.aspx,0.6416666666666667,NEGATIVE,0.7458,0.511875,NEGATIVE,0.9818
12/2/2024,Reuters,"UK plans defence industrial strategy next year, seeking growth boost","Britain said it would publish an industrial strategy for defence in late spring 2025, aimed at strengthening the country's national security,...",https://www.reuters.com/world/uk/uk-plans-defence-industrial-strategy-next-year-seeking-growth-boost-2024-12-02/,0.505,POSITIVE,0.6373,0.6164999999999998,NEGATIVE,0.9946
12/2/2024,Bruegel,Why should the EU and the UK reinforce their cooperation on trade?,"A reset in the relationship between the United Kingdom and the European Union is underway, with an agreement that leaders will meet in an EU-UK Summit in...",https://www.bruegel.org/newsletter/why-should-eu-and-uk-reinforce-their-cooperation-trade,0.5,NEGATIVE,0.967,0.54,POSITIVE,0.8564
12/2/2024,Breaking Defense,How BAE plans to keep its Eurofighter Typhoon UK final assembly line alive for GCAP,"BELFAST — When the emir of Qatar visits the UK this week, his trip will be watched closely in the city of Preston, located some 250 miles northwest of...",http://breakingdefense.com/2024/12/how-bae-plans-to-keep-its-eurofighter-typhoon-uk-final-assembly-line-alive-for-gcap/,0.505,POSITIVE,0.9992,0.5277272727272727,POSITIVE,0.9204
12/2/2024,Safety4Sea,UK ETS seeks to expand the scheme in the maritime industry,UK ETS Authority outlines intention to include the maritime sector in scheme to cut carbon emissions and support economic growth witth the proposed changes...,https://safety4sea.com/uk-ets-seeks-to-expand-the-scheme-in-the-maritime-industry/,0.5,POSITIVE,0.9112,0.5314285714285715,NEGATIVE,0.5457
12/2/2024,Reuters,"UK annual house price growth strongest in two years, Nationwide says","British house prices rose at their fastest annual pace in two years in November, adding to signs of resilience in the property market despite high borrowing...",https://www.reuters.com/world/uk/uk-house-prices-rose-by-12-november-nationwide-says-2024-12-02/,0.505,POSITIVE,0.994,0.5720000000000001,POSITIVE,0.9962
12/2/2024,After School Africa,"The United Kingdom is inviting International Students to Apply for the £4,500 Brunel Hyphen Scholarship 20 ...","The Brunel Law School (BLS), in partnership with Brunel alumna Eniola Aluko MBE and Hyphen Sports, is providing an outstanding scholarship to UK and.",https://www.afterschoolafrica.com/91895/brunel-hyphen-scholarship/,0.525,NEGATIVE,0.7093,0.507,POSITIVE,0.9914
12/2/2024,Retail Banker International,Will the UK set the global precedent for fraud reimbursement rules?,"On 7 October 2024, the UK introduced a mandatory reimbursement scheme for victims of APP fraud. Silvija Krupena looks at whether the UK's approach is the...",https://www.retailbankerinternational.com/comment/will-uk-set-global-precedent-for-fraud-reimbursement-rules/,0.5316666666666666,NEGATIVE,0.9368,0.5292857142857142,NEGATIVE,0.9835
12/2/2024,Manifold Times,Molgas commences LNG bunkering operations in United Kingdom,Firm successfully completed the first LNG bunkering of “MV Glen Sannox” since the ship was handed over to CalMac Ferries Limited last week.,https://www.manifoldtimes.com/news/molgas-commences-lng-bunkering-operations-in-united-kingdom/,0.5175000000000001,POSITIVE,0.9452,0.5307142857142857,POSITIVE,0.9996
12/2/2024,Consultancy.uk,UK among leading global markets for AI implementation and governance,"Companies everywhere have been quick to adopt GenAI, but they're still struggling to productionise and scale, according to a new study from Economist Impact...",https://www.consultancy.uk/news/38927/uk-among-leading-global-markets-for-ai-implementation-and-governance,0.53,POSITIVE,0.9987,0.5825,NEGATIVE,0.999
12/1/2024,Mondaq,Fact Finding In Commercial Dispute Resolution: Do Our Memories Serve Us Well?,Courts in commercial litigation are increasingly recognizing the unreliability of human memory in witness testimony. Cases like Gestmin and Wirecard...,https://www.mondaq.com/uk/professional-negligence/1546714/fact-finding-in-commercial-dispute-resolution-do-our-memories-serve-us-well,0.5,POSITIVE,0.6845,0.5294444444444445,POSITIVE,0.7133
12/1/2024,Mondaq,"European Ocean Energy Set To Become ""A Massive Export Market""","The ETIP Ocean report highlights ocean energy's potential to provide 10% of Europe's electricity by 2050, with a €53bn global market.",https://www.mondaq.com/uk/renewables/1543628/european-ocean-energy-set-to-become-a-massive-export-market,0.5,NEGATIVE,0.5937,0.5475,POSITIVE,0.985
12/1/2024,Mondaq,Anti-Bullying Week 2024: Choose Respect - Education - Consumer Protection - United Kingdom,"Anti-Bullying Week 2024 focuses on raising awareness about various forms of bullying, including physical, verbal, and cyberbullying, while promoting...",https://www.mondaq.com/uk/education/1543612/anti-bullying-week-2024-choose-respect,0.5,POSITIVE,0.6109,0.5185,POSITIVE,0.7966
12/1/2024,Mondaq,The Space: Elevating Early Talent - Episode One - Ron Huletey (Podcast),"In the latest episode of ""The Space,"" Ron Huletey, a paralegal at Gowling WLG, discusses his career journey, from Canada to Birmingham, and his unique path...",https://www.mondaq.com/uk/management/1542690/the-space-elevating-early-talent-episode-one-ron-huletey-podcast,0.5,POSITIVE,0.9982,0.51,POSITIVE,0.9934
12/1/2024,Yahoo,Ellen DeGeneres Shared A Heartfelt Tribute To Portia De Rossi And Addressed Their Home's Condition Following The UK Floods,"Ellen DeGeneres shared an update on her living situation in the United Kingdom amid the devastating floods. Person in a gray suit and turtleneck top,...",https://www.yahoo.com/entertainment/ellen-degeneres-addressed-rumors-her-212028524.html,0.5,POSITIVE,0.9895,0.5060714285714286,NEGATIVE,0.9901
12/1/2024,Psychology Today,Being passionately in love may not determine how much sex we have after all.,"The newly-in-love have more sex because passion drives desire, right? A recent study suggests key aspects of relationships predict sexual frequency less...",https://www.psychologytoday.com/gb/blog/closer-encounters/202412/your-sex-life-is-contextual,0.5750000000000001,POSITIVE,0.934,0.5158333333333334,POSITIVE,0.9736
12/1/2024,The Independent,18 of the best Christmas markets in the UK for 2024,"18 of the best Christmas markets in the UK, from Bath to Edinburgh · The most Christmassy tree-topping festivities for trinkets, bratwursts and all things...",https://www.independent.co.uk/travel/uk/best-christmas-markets-uk-b2656863.html,0.5,POSITIVE,0.9969,0.5687500000000001,POSITIVE,0.9989
12/3/2024,Sky News,War latest: Putin's plane 'involved in illegally deporting Ukrainian children',"The new NATO chief has warned Vladimir Putin is ramping up ""reckless actions"" and is using Ukraine as a ""testing ground"" for missiles.",https://news.sky.com/story/ukraine-war-latest-putin-approves-big-boost-to-russias-military-budget-12541713,0.54,NEGATIVE,0.9992,0.5011111111111111,NEGATIVE,0.9951
12/1/2024,The Times,Warren Stephens: Trump appoints billionaire banker as ambassador to UK,Hopes rise of a renewed special relationship as Donald Trump refers to the UK as 'beloved and cherished' ally.,https://www.thetimes.com/world/us-world/article/warren-stephens-trump-ambassador-to-uk-xpdptd7mm,0.535,NEGATIVE,0.759,0.5075,POSITIVE,0.9829
