Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
12/3/2024,BBC,Michel Barnier: French PM bullish ahead of no-confidence vote,"The French Prime Minister Michel Barnier has said it is ""possible"" he could survive a no-confidence vote in his minority government.",https://www.bbc.co.uk/news/articles/c30nl7d9z0vo,0.5,NEGATIVE,0.8358,0.51,NEGATIVE,0.8156
12/3/2024,ING Think,Rates Spark: Eyes on France,"The French government faces a no-confidence vote on Wednesday, but wider market fallout has been remarkably muted so far.",https://think.ing.com/articles/rates-spark-eyes-on-france/,0.505,POSITIVE,0.9993,0.51125,NEGATIVE,0.9646
12/3/2024,The Guardian,What will happen if France’s government loses no-confidence vote?,Decision to push through budget has led to censure motions from left and far-right that could trigger fresh political crisis.,https://www.theguardian.com/world/2024/dec/02/what-will-happen-if-france-government-loses-no-confidence-vote-michel-barnier,0.5,NEGATIVE,0.975,0.5058333333333334,NEGATIVE,0.9853
12/3/2024,Belfast Telegraph,Ulster head coach Richie Murphy hoping star duo resist lures of France and sign new deals,"As Ulster prepare to head to France for the first game of their European Champions Cup campaign on Sunday, head coach Richie Murphy is hoping that two of...",https://www.belfasttelegraph.co.uk/sport/rugby/ulster-rugby/ulster-head-coach-richie-murphy-hoping-star-duo-resist-lures-of-france-and-sign-new-deals/a356039832.html,0.5,NEGATIVE,0.9849,0.535,NEGATIVE,0.7585
12/3/2024,inews.co.uk,Macron’s next move is crucial – this crisis risks pulling France apart,Emmanuel Macron appointed Michel Barnier only in September - but his new Prime Minister already faces a vote of no confidence.,https://inews.co.uk/news/world/macrons-next-move-crucial-crisis-france-apart-3413077,0.5333333333333333,POSITIVE,0.8593,0.5133333333333333,NEGATIVE,0.988
12/3/2024,Reuters,French lawmakers brace for more turmoil as no-confidence vote looms,"French lawmakers will vote on Wednesday on no-confidence motions which are all but certain to oust the fragile coalition of Prime Minister Michel Barnier,...",https://www.reuters.com/world/europe/france-turning-point-amid-budget-uncertainty-finance-minister-says-2024-12-03/,0.505,NEGATIVE,0.9743,0.5035714285714284,NEGATIVE,0.7012
12/3/2024,Daily Express,EU in meltdown as France and Germany crises could see Macron and Scholz ousted,"France and Germany are the EU's most important member states, but the governments in both Paris and Berlin are on the verge of disaster.",https://www.express.co.uk/news/world/1984190/eu-meltdown-france-germany-macron-scholz,0.4925,NEGATIVE,0.9923,0.504,NEGATIVE,0.978
12/3/2024,Le Monde.fr,French PM Barnier says 'possible' parliament shows 'responsibility' in no-confidence vote,"Michel Barnier expressed hope for a 'reflex of responsibility' during a television interview on Tuesday, when asked about his government's chances of...",https://www.lemonde.fr/en/france/article/2024/12/03/french-pm-barnier-says-possible-parliament-shows-responsibility-in-no-confidence-vote_6735061_7.html,0.5033333333333333,NEGATIVE,0.8427,0.5105,NEGATIVE,0.86
12/3/2024,Daily Express,UK facing 'new migrant crisis' as Brexit-hating Michel Barnier sends France into chaos,"The Channel migrant crisis could get even worse as France plunges into economic chaos, Sir Keir Starmer has been warned. French interior minister Bruno...",https://www.express.co.uk/news/politics/1984157/France-UK-Channel-migrants-smugglers,0.4925,NEGATIVE,0.996,0.5354166666666667,NEGATIVE,0.939
12/3/2024,Financial Times,France is on the political brink — again,"Barring a last-minute U-turn by the far-right leader Marine Le Pen or other opposition, a no-confidence vote against Prime Minister Michel Barnier seems set...",https://www.ft.com/content/d47b1949-0cbd-4252-a44d-3fd3e42aa3e2,0.5650000000000001,POSITIVE,0.546,0.49833333333333335,POSITIVE,0.6803
12/3/2024,The Conversation,What the Notre Dame restoration says about France’s past – and its future,Both sacred and secular the cathedral illustrates the conflict between tradition and reform in France.,https://theconversation.com/what-the-notre-dame-restoration-says-about-frances-past-and-its-future-245083,0.5,POSITIVE,0.9989,0.5235714285714286,POSITIVE,0.9975
12/3/2024,Reuters,European shares settle at one-month high; French politics in focus,"European stocks closed at a one-month high on Tuesday, with Germany's DAX briefly touching the 20000 mark for the first time, as investors monitored...",https://www.reuters.com/markets/europe/tech-leads-european-shares-higher-frances-political-outlook-focus-2024-12-03/,0.505,NEGATIVE,0.9989,0.5322222222222224,NEGATIVE,0.9959
12/3/2024,CNBC,European markets close higher as investors closely watch political upheaval in France,"European markets closed higher Tuesday, with investors keeping an eye on political upheaval in France this week.",https://www.cnbc.com/2024/12/03/european-markets-live-updates-stocks-news-data-and-earnings.html,0.49,POSITIVE,0.7104,0.527,POSITIVE,0.8606
12/3/2024,Recycling Today,"Reju, NFT working together on textile circularity in France","Textile-to-textile regeneration company Reju and textile recycler Novelles Fibres Textiles (NFT), both based in France, are partnering on the sourcing and...",https://www.recyclingtoday.com/news/reju-nouvelles-fibres-textiles-working-on-textile-circularity-in-france/,0.5850000000000001,POSITIVE,0.9989,0.5107142857142858,POSITIVE,0.9945
12/3/2024,The New York Times,Investors Punish France Over Budget Turmoil,"France tumbled further into financial uncertainty on Monday as the government teetered on the brink of collapse, prompting investors to sell French stocks...",https://www.nytimes.com/2024/12/02/business/frances-credit-rating.html,0.6433333333333335,NEGATIVE,0.9814,0.508,NEGATIVE,0.9982
12/3/2024,Le Monde.fr,Is France at risk of a government shutdown?,"Is France at risk of a government shutdown? The fall of the French government, which could happen on Wednesday, would bury the procedure for adopting the...",https://www.lemonde.fr/en/les-decodeurs/article/2024/12/03/is-france-at-risk-of-a-government-shutdown_6735031_8.html,0.5033333333333333,NEGATIVE,0.9796,0.505,NEGATIVE,0.9995
12/3/2024,The Guardian,French government teeters on brink of collapse as no-confidence vote looms,"France is staring into the unknown as the minority government of the prime minister, Michel Barnier, faces near-certain defeat in a no-confidence vote that...",https://www.theguardian.com/world/2024/dec/03/french-government-teeters-on-brink-of-collapse-as-no-confidence-vote-looms-michel-barnier,0.5,NEGATIVE,0.9991,0.50625,NEGATIVE,0.9927
12/3/2024,Reuters,"France's EDF, TotalEnergies awarded Saudi solar tenders during Macron visit","TotalEnergies will build an 0.3 gigawatt (GW) solar park in Saudi Arabia, while EDF Renewables will build two solar parks totalling 1.4 GW, as part of a...",https://www.reuters.com/business/energy/saudi-arabia-signs-solar-deals-with-frances-totalenergies-2024-12-03/,0.505,POSITIVE,0.9667,0.52,NEGATIVE,0.837
12/3/2024,Daily Mail,"France's 18 most beautiful villages to move to, according to experts",So you want to buy a property in France . But where to look? You might have a favourite region in mind or prefer somewhere that's super easy for transport...,https://www.dailymail.co.uk/property/article-14148475/France-beautiful-villages-properties-money-transport-scenery.html,0.49,POSITIVE,0.9999,0.5175000000000001,NEGATIVE,0.9714
12/3/2024,BBC,Wallingford: Amateur cyclist set to ride women's Tour de France,"Angela Mills-Bannon, from Wallingford, is set to take on a fundraising cycle in 2025.",https://www.bbc.com/news/articles/clyvl9n0117o,0.5,POSITIVE,0.9868,0.5038888888888889,POSITIVE,0.9813
12/3/2024,Daily Express,Brexiteers celebrate demise of 'very arrogant' Michel Barnier as chaos erupts in France,The EU's former Brexit chief negotiator is expected to be kicked from office tomorrow - and Brexiteers are cock-a-hoop.,https://www.express.co.uk/news/world/1983956/michel-barnier-no-confidence-vote,0.4925,NEGATIVE,0.7529,0.49888888888888894,NEGATIVE,0.9863
12/3/2024,The Telegraph,Crisis for France and Germany comes at terrible moment for EU,"France and Germany, the EU's two most influential countries, have gone missing just when Europe needs them most. Donald Trump will be back in the White...",https://www.telegraph.co.uk/world-news/2024/12/03/crisis-french-german-governments-terrible-moment-eu/,0.5,NEGATIVE,0.9974,0.4985714285714286,NEGATIVE,0.5703
12/3/2024,North Wales Pioneer,Colwyn Bay woman gets new knee in France as she avoids NHS wait,"After twisting her knee during a game of padel, sport-loving Pamela Langton was told she urgently needed a knee replacement.",https://www.northwalespioneer.co.uk/news/24766688.colwyn-bay-woman-goes-france-private-knee-replacement/,0.5233333333333334,NEGATIVE,0.5033,0.538,POSITIVE,0.5804
12/3/2024,The Telegraph,Macron says he will not resign despite coming government collapse,Prime minister Michel Barnier – the fifth in seven years – is unlikely to survive no confidence motions on Wednesday evening.,https://www.telegraph.co.uk/world-news/2024/12/03/france-minister-warns-over-threat-to-bring-down-government/,0.5,NEGATIVE,0.7221,0.5228571428571429,NEGATIVE,0.9914
12/3/2024,Time Magazine,Trump to Attend Notre Dame Cathedral Reopening This Weekend,The President-elect will join over 50 world leaders to mark the Paris landmark's reopening some 5 years after a devastating fire.,https://time.com/7199526/trump-notre-dame-reopening-paris/,0.545,NEGATIVE,0.6637,0.5007142857142857,POSITIVE,0.9987
12/3/2024,RFEF,Seeking Second Success Against France to Finish the Year,"Back in February, Spain turned history on its head by defeating France for the first time, and it happened in the final of the UEFA Women's Nations League.",https://rfef.es/en/noticias/seeking-second-success-against-france-to-finish-the-year,0.5,POSITIVE,0.8626,0.6166666666666664,POSITIVE,0.9893
12/3/2024,Daily Mail,"France is heading for 'chaos' and a financial crisis equal to Greece's 2008 collapse, minister warns as partie","Bruno Retailleau (pictured) issued the dire warning on Tuesday, as no-confidence motions in prime minister Michel Barnier were presented to the National...",https://www.dailymail.co.uk/news/article-14152237/France-heading-chaos-financial-crisis-minister-warns.html,0.49,NEGATIVE,0.713,0.505909090909091,NEGATIVE,0.9989
12/3/2024,Recruiter Magazine,"SThree transitions leadership as Patel appointed to MD in UK, France and Belgium","STEM specialist recruiter SThree has appointed Rakesh Patel (pictured) to managing director – UK, France and Belgium.",https://www.recruiter.co.uk/news/2024/12/sthree-transitions-leadership-patel-appointed-md-uk-france-and-belgium,0.5025,POSITIVE,0.9177,0.5077777777777777,POSITIVE,0.9674
12/3/2024,POLITICO.eu,French government no-confidence vote set for Wednesday,The motion will likely see Prime Minister Michel Barnier get the chop.,https://www.politico.eu/article/france-government-no-confidence-vote-planned-for-wednesday-michel-barnier-pm/,0.505,NEGATIVE,0.9455,0.5183333333333334,POSITIVE,0.5731
12/3/2024,CNBC,French lawmakers to hold no-confidence vote against embattled Barnier government on Wednesday,"The motion will be debated at 4 p.m. on Wednesday, expected to be followed by a vote later in the evening.",https://www.cnbc.com/2024/12/03/france-to-hold-no-confidence-vote-in-government-on-wednesday.html,0.49,NEGATIVE,0.9695,0.5105555555555557,POSITIVE,0.551
12/3/2024,The Independent,Mark Cavendish reveals the key to historic Tour de France stage win,Cavendish surpassed the record of Eddy Merckx with a 35th stage win in his farewell edition of the Tour.,https://www.independent.co.uk/sport/cycling/mark-cavendish-tour-de-france-record-stage-win-b2657833.html,0.5,POSITIVE,0.9999,0.5069999999999999,POSITIVE,0.8675
12/3/2024,ING Think,The fall of Barnier’s government would be bad news for the French economy,"On Monday, faced with the impossibility of passing the social security budget, and despite the many concessions made to the far right, French Prime Minister...",https://think.ing.com/snaps/the-fall-of-the-barnier-government-will-be-bad-news-french-economy/,0.505,NEGATIVE,0.9806,0.511875,NEGATIVE,0.9749
12/3/2024,Daily Mail,UK and France 'secretly discussing deploying troops to Ukraine as part of ceasefire deal',Britain and France are said to be holding secret talks over the prospect of sending troops to Ukraine to guarantee security in the event of a ceasefire...,https://www.dailymail.co.uk/news/article-14151787/UK-France-secretly-discussing-deploying-troops-Ukraine-ceasefire-deal.html,0.49,NEGATIVE,0.9979,0.5185000000000001,NEGATIVE,0.9852
12/3/2024,The New York Times,French Government Faces No-Confidence Vote Over Budget Bill,Prime Minister Michel Barnier of France faces a no-confidence vote this week after he pushed through a budget bill without a final parliamentary vote on...,https://www.nytimes.com/2024/12/02/world/europe/france-budget-no-confidence-vote.html,0.6433333333333335,NEGATIVE,0.975,0.5092857142857142,NEGATIVE,0.9989
12/3/2024,The Independent,Five things you probably didn't know about Notre Dame Cathedral in Paris,"Notre Dame Cathedral, which is set to reopen to the public on Sunday after a five-year restoration following a devastating fire, stands as a jewel of Gothic...",https://www.independent.co.uk/news/notre-dame-cathedral-ap-france-experts-french-b2657782.html,0.5,POSITIVE,0.9228,0.5100000000000001,POSITIVE,0.9997
12/3/2024,Reuters,French government faces collapse as left and far-right submit no-confidence motions,"""The French have had enough,"" National Rally (RN) leader Marine Le Pen told reporters in parliament, saying Barnier, who only became prime minister in early...",https://www.reuters.com/world/europe/french-far-right-party-likely-back-no-confidence-motion-against-government-2024-12-02/,0.505,NEGATIVE,0.9977,0.507,NEGATIVE,0.6516
12/3/2024,The Tufts Daily,"University President Kumar discusses his challenges, joys as president with Vice Provost France","Monroe France, vice provost for Institutional Inclusive Excellence, hosted Tufts University President Sunil Kumar for the first in a series of community...",https://www.tuftsdaily.com/article/2024/12/university-president-kumar-discusses-his-challenges-joys-as-president-with-vice-provost-france,0.4925,POSITIVE,0.9959,0.508,POSITIVE,0.9741
12/3/2024,BBC,"Somalia: Fathi Hussein yapfiriye mu bwato yerekeza ku kirwa cya France, umurambo we ujugunywa mu nyanja","Umuryango wa Fathi Hussein wari ufite iduka ritunganya imisatsi uri mu cyunamo mu rugo rwabo mu murwa mukuru wa Somaliya, Mogadishu, kubera urupfu rwe...",https://www.bbc.com/gahuza/articles/c1ln59j1l7mo,0.5,POSITIVE,0.8731,0.49966666666666665,POSITIVE,0.6551
12/3/2024,CNBC,"Euro tiptoes higher, France turmoil keeps investors on edge","The dollar rose Tuesday as political turmoil in France weakened the euro, while tariff risks and weakness in China's economy pushed the yuan to a one-year...",https://www.cnbc.com/2024/12/03/dollar-rides-high-on-flagging-euro-and-yuan.html,0.49,POSITIVE,0.5598,0.5381250000000001,NEGATIVE,0.9993
12/3/2024,Le Monde.fr,What it took to rebuild Notre-Dame within five years,"'The story of Notre-Dame' (1/5). Partially destroyed by a fire on April 15, 2019, Emmanuel Macron promised the cathedral would be rebuilt within five years.",https://www.lemonde.fr/en/france/article/2024/12/03/what-it-took-to-rebuild-notre-dame-within-five-years_6734989_7.html,0.5033333333333333,NEGATIVE,0.5086,0.5157142857142858,POSITIVE,0.9538
12/3/2024,POLITICO.eu,France will oppose the Mercosur treaty right until the end,"Paris risks an embarrassing defeat this week, just as its government faces possible censure and collapse. But this won't be the end of the saga.",https://www.politico.eu/article/france-will-oppose-mercosur-treaty-until-the-end-farmers-emmanuel-macron-michel-barnier/,0.505,POSITIVE,0.8044,0.5116666666666667,POSITIVE,0.9936
12/3/2024,Le Monde.fr,Budget 2025: what happens without a Social Security budget?,The left and the far right presented motions of no confidence against the government after Prime Minister Michel Barnier pushed his budget bill through...,https://www.lemonde.fr/en/france/article/2024/12/03/what-would-happen-without-a-social-security-budget-for-france_6734988_7.html,0.5033333333333333,NEGATIVE,0.8704,0.5116666666666666,NEGATIVE,0.9528
12/2/2024,Le Monde.fr,Macron announces France-Saudi partnership to co-host conference on creating Palestinian state,The French president said that the conference would take place in June 2025 and highlighted the need for diplomatic initiatives to achieve mutual...,https://www.lemonde.fr/en/france/article/2024/12/03/macron-announces-france-saudi-partnership-to-co-host-conference-on-creating-palestinian-state_6735049_7.html,0.5033333333333333,POSITIVE,0.7019,0.514090909090909,POSITIVE,0.9681
12/2/2024,AP News,French government faces no-confidence vote over Barnier’s austerity budget,"French Prime Minister Michel Barnier is bracing for a no-confidence vote this week, a political reckoning poised to topple his fragile government and send...",https://apnews.com/article/france-budget-politics-crisis-macron-09bf6ec0fa3ed44bc3ffc6c17a792b25,0.5425,NEGATIVE,0.9872,0.5081249999999999,NEGATIVE,0.9339
12/2/2024,Daily Express,Eurozone on brink with 'no sign of ricovery' as France and Germany hard hit by slump,Europe's manufacturers suffered a slump in demand last month as UK factory owners also reported a slowdown in orders.,https://www.express.co.uk/news/world/1983737/Eurozone-manufacturers-crisis-france-germany,0.4925,NEGATIVE,0.9617,0.5011111111111111,NEGATIVE,0.9997
12/2/2024,BBC,Newsnight - France in Crisis,Sir Keir Starmer tells the City that the UK is free to pick and choose its future between Europe and the US. But are we really inured to the financial...,https://www.bbc.co.uk/iplayer/episode/m0025mlp/newsnight-france-in-crisis,0.5,POSITIVE,0.8974,0.49333333333333335,NEGATIVE,0.9724
12/2/2024,This is Money,Political turmoil in France sends euro tumbling and borrowing costs soaring as manufacturing crisis deepens,The market turbulence came as Right-wing and Left-wing parties said they would back a no-confidence motion against prime minister Michel Barnier.,https://www.thisismoney.co.uk/money/markets/article-14150315/Political-turmoil-France-sends-euro-tumbling-borrowing-costs-soaring-manufacturing-crisis-deepens.html,0.53,NEGATIVE,0.9586,0.5170833333333335,NEGATIVE,0.9914
12/2/2024,POLITICO.eu,The French prime minister will likely fall this week. So then what?,PARIS — The end of Michel Barnier's extremely brief time as France's prime minister looks inevitable as his government hurtles toward a no-confidence vote...,https://www.politico.eu/article/france-prime-minister-michel-barnier-is-facing-the-chop-what-happens-next-crisis-emmanuel-macron/,0.505,NEGATIVE,0.9994,0.5216666666666666,NEGATIVE,0.6301
12/2/2024,BBC,France faces months of political instability as government nears collapse,"Short of another surprise, France will once more be without a government on Wednesday. That is when Michel Barnier, appointed by President Macron after...",https://www.bbc.com/news/articles/c5y780j8e2xo,0.5,NEGATIVE,0.994,0.519375,NEGATIVE,0.9475
12/2/2024,Association of Health Care Journalists,"Fellowship opens door to comprehensive abortion access coverage in U.S., France",Reporter Ariel Cohen discusses how an AHCJ fellowship helped her write a six-story series examining abortion policies in the U.S. and France.,https://healthjournalism.org/blog/2024/12/fellowship-opens-door-to-comprehensive-abortion-access-coverage-in-u-s-france/,0.51125,POSITIVE,0.9967,0.49944444444444447,POSITIVE,0.9897
12/2/2024,London Evening Standard,France's government close to collapse as PM faces no-confidence vote,Far-right and left-wing politicians have backed a no-confidence motion against French Prime Minister Michel Barnier.,https://www.standard.co.uk/news/world/france-government-collapse-michel-barnier-no-confidence-vote-b1197662.html,0.5133333333333333,NEGATIVE,0.9666,0.49624999999999997,NEGATIVE,0.8351
12/2/2024,Sortir à Paris,Changes in October 2025 in Paris and France,"Every month brings its own changes, and throughout the year measures that impact our daily lives come into force in France.",https://www.sortiraparis.com/en/news/in-paris/articles/261138-changes-in-october-2025-in-paris-and-france,0.49833333333333335,POSITIVE,0.9899,0.5012500000000001,POSITIVE,0.9988
12/2/2024,POLITICO.eu,Can France rely on the ECB if its bonds blow up?,The political turmoil in France has drawn speculation that Europe might be about to return to the bad old days of sovereign debt crises.,https://www.politico.eu/article/france-political-crisis-european-central-bank-ecb-bonds-sovereign-debt-crisis-eurozone-transmission-protection-instrument/,0.505,NEGATIVE,0.94,0.49700000000000005,POSITIVE,0.6464
12/2/2024,The Telegraph,Why France’s spiralling deficit could bring down Macron’s government,France is facing the prospect of the collapse of its government amid a row over how to tackle the country's large budget deficit. Both the hard Right and...,https://www.telegraph.co.uk/business/2024/12/02/why-frances-spiralling-deficit-bring-down-macron-govermnent/,0.5,NEGATIVE,0.8901,0.5157142857142858,NEGATIVE,0.9957
12/2/2024,Reuters,France's CAC 40 finishes choppy session unchanged as investors brace for government collapse,"French shares ended Monday's volatile session flat, as investors avoided large bets and mulled the outlook for the country's political future, with the...",https://www.reuters.com/markets/europe/frances-cac-40-drops-1-political-woes-stellantis-slides-after-ceo-exit-2024-12-02/,0.505,NEGATIVE,0.9997,0.507,NEGATIVE,0.9553
12/2/2024,Reuters,France's LightOn targets secure AI growth in Europe and Middle East,"LightOn plans to expand in Europe and the Middle East, targeting sectors such as banking, defence and high-tech which require their data to be protected on...",https://www.reuters.com/technology/artificial-intelligence/frances-lighton-targets-secure-ai-growth-europe-middle-east-2024-12-02/,0.505,POSITIVE,0.6591,0.5694444444444444,POSITIVE,0.8314
12/2/2024,Air France France,Air France promotes the employment of people with disabilities through its commitment to working with companies in the Sheltered and Adapted Employment Sector,Air France promotes the employment of people with disabilities through its commitment to working with companies in the Sheltered and Adapted Employment...,https://corporate.airfrance.com/en/news/air-france-promotes-employment-people-disabilities-through-its-commitment-working-companies,0.49666666666666665,POSITIVE,0.9956,0.5103846153846154,POSITIVE,0.9929
12/2/2024,Financial Times,Le Shutdown: a budget rejection would hit France’s credibility with investors,Markets hate uncertainty and the stakes in the current constitutional turmoil could not be higher.,https://www.ft.com/content/9d49184a-1165-4414-b1e9-7d07d7bce994,0.5650000000000001,NEGATIVE,0.9996,0.5083333333333333,NEGATIVE,0.8877
12/2/2024,Sortir à Paris,10 ideas for outings in Île-de-France this weekend of December 7 and 8 with your Navigo Pass,Fancy getting out and about and discovering some of Île-de-France's nooks and crannies that are accessible by public transport? Here are 10 Ile-de-France...,https://www.sortiraparis.com/en/news/in-paris/guides/281813-10-ideas-for-outings-in-ile-de-france-this-weekend-of-december-7-and-8-with-your-navigo-pass,0.49833333333333335,POSITIVE,0.9974,0.5061111111111111,POSITIVE,0.8846
12/2/2024,Just Eat Takeaway,Just Eat Takeaway.com confirms decision to end operations in France following consultation,Just Eat Takeaway.com confirms that it will proceed with its intention to cease operations in France following a consultation period which was firs...,https://www.justeattakeaway.com/newsroom/en-WW/244843-just-eat-takeaway-com-confirms-decision-to-end-operations-in-france-following-consultation,0.5,NEGATIVE,0.9986,0.5335000000000001,NEGATIVE,1.0
12/2/2024,Le Monde.fr,Notre-Dame: What is planned for the cathedral's grand reopening on December 7,"Paris's Notre-Dame Cathedral is set to re-open on Saturday, with a planned weekend of ceremonies five years after the 2019 fire that ravaged the world...",https://www.lemonde.fr/en/france/article/2024/12/02/notre-dame-discover-the-celebration-plans-for-paris-cathedral-s-reopening-on-saturday_6734933_7.html,0.5033333333333333,POSITIVE,0.9954,0.5071428571428572,POSITIVE,0.9892
12/2/2024,DVIDS,"News - U.S. Army Central Joins 80th Anniversary Liberation Celebrations in Saint-Avold, France","Saint-Avold, France — The streets of Saint-Avold, a town steeped in history, came alive this weekend as residents, dignitaries, and soldiers gathered to...",https://www.dvidshub.net/news/486404/us-army-central-joins-80th-anniversary-liberation-celebrations-saint-avold-france,0.5,POSITIVE,0.9924,0.50875,POSITIVE,0.9988
12/2/2024,Sortir à Paris,This weekend's events in Paris and the Île-de-France region,"What's on in Paris and the Île-de-France region this weekend, Friday December 6, Saturday December 7 and Sunday December 8, 2024? A great program awaits you...",https://www.sortiraparis.com/en/news/in-paris/guides/47103-what-to-do-this-weekend-in-paris-and-the-ile-de-france-region-december-6-7-and-8-2024,0.49833333333333335,POSITIVE,0.9997,0.5078571428571429,POSITIVE,0.994
12/2/2024,Daily Mail,France heads towards political collapse as Brexit-bashing PM Michel Barnier pushes hated austerity policies th,"Barnier said he had 'reached the end of dialogue' with opposition parties, and that 'at this moment of truth', 'it is time to act to implement Article 49.3'...",https://www.dailymail.co.uk/news/article-14149141/France-political-collapse-PM-Michel-Barnier-austerity-policies-without-vote-no-confidence.html,0.49,NEGATIVE,0.9915,0.49866666666666665,NEGATIVE,0.9064
12/2/2024,BBC,French government teeters after PM Michel Barnier forces through budget,France's minority government is on the brink of collapse after Prime Minister Michel Barnier used special powers to force through his budget without a vote...,https://www.bbc.co.uk/news/articles/cn8g7zp0q79o,0.5,NEGATIVE,0.9986,0.5018750000000001,NEGATIVE,0.9921
12/2/2024,Le Monde.fr,"French PM forces social security budget bill through, exposing his government to a no-confidence vote","France's Prime Minister Michel Barnier faced an abrupt end to his premiership on Monday, December 2, after opposition parties said they would back a...",https://www.lemonde.fr/en/france/article/2024/12/02/french-pm-activates-article-49-3-to-force-his-social-security-budget-bill-without-a-vote_6734923_7.html,0.5033333333333333,NEGATIVE,0.9387,0.509090909090909,NEGATIVE,0.9969
12/2/2024,Daily Express,France on edge of meltdown as Macron's government could collapse in 24h hours,French Prime Minister Michel Barnier faces two votes of no confidence after employing Article 49.3 of the French constitution to push his controversial...,https://www.express.co.uk/news/world/1983537/france-on-edge-of-meltdown-le-pen,0.4925,NEGATIVE,0.6106,0.5077777777777778,NEGATIVE,0.989
12/2/2024,Daily Express,Horror France bus crash kills two and leaves 33 injured in the alps,"A bus crashed near a ski resort in the Pyrenees mountains in southern France, killing at least two people and injuring 33 others, local authorities said.",https://www.express.co.uk/news/world/1983547/france-bus-crash-alps-dead-injured,0.4925,NEGATIVE,0.9983,0.51,NEGATIVE,0.9922
12/2/2024,POLITICO.eu,France’s Barnier makes last-ditch budget concession in bid to retain power,The move comes just hours ahead of a crucial vote in France's lower chamber.,https://www.politico.eu/article/france-michel-barnier-gives-in-far-right-national-rally-demand-attempt-to-stay-in-power-drugs/,0.505,NEGATIVE,0.9659,0.517,POSITIVE,0.6135
12/2/2024,Business Wire,CDB Aviation Closes Sale and Leaseback for One A350-900 with Air France,The transaction marks the lessor's first lease to include sustainability-linked provisions.,https://www.businesswire.com/news/home/20241127703161/en/CDB-Aviation-Closes-Sale-and-Leaseback-for-One-A350-900-with-Air-France,0.6525000000000001,NEGATIVE,0.9037,0.5127777777777778,POSITIVE,0.9534
12/2/2024,Euractiv,Le Pen tells France’s Barnier to negotiate or be felled,"""A vote against (the government) is not inevitable. All Barnier has to do is accept to negotiate,"" Le Pen said in an interview with La Tribune newspaper.",https://www.euractiv.com/section/politics/news/le-pen-tells-frances-barnier-to-negotiate-or-be-felled/,0.5,NEGATIVE,0.7276,0.5014285714285714,POSITIVE,0.5353
12/2/2024,Le Monde.fr,Macron's visit to Saudi Arabia to focus on economic cooperation,"The French president hopes to secure contracts for France, even as Saudi Crown Prince Mohammed bin Salman scales back his ambitious mega-projects at the...",https://www.lemonde.fr/en/international/article/2024/12/02/macron-s-visit-to-saudi-arabia-to-focus-on-economic-cooperation_6734913_4.html,0.5033333333333333,POSITIVE,0.989,0.5271428571428572,NEGATIVE,0.8293
12/2/2024,IG,How France's budget crisis is affecting financial markets,"Analyse the market impact of France's political crisis, from bond yields to the CAC 40. Learn how to trade French assets during this period of uncertainty.",https://www.ig.com/uk/news-and-trade-ideas/_how-france-s-budget-crisis-is-affecting-financial-markets-241202,0.5,POSITIVE,0.8132,0.5325000000000001,POSITIVE,0.8674
12/2/2024,Reuters,What's next in France's political and budget crises?,"PARIS, Dec 2 (Reuters) - France's minority government is in a precarious position, with the far-right National Rally party promising to force the collapse...",https://www.reuters.com/world/europe/whats-next-frances-political-budget-crises-2024-12-02/,0.505,NEGATIVE,0.9265,0.523,NEGATIVE,0.9928
12/2/2024,Daily Mail,France on the verge of political collapse: Le Pen's hard-right warns Brexit-bashing PM Michel Barnier they wil,France's hard-right National Rally will force the collapse of Prime Minister Michel Barnier's government unless in a 'last minute miracle' he yields to...,https://www.dailymail.co.uk/news/article-14148611/France-verge-political-collapse-Le-Pens-hard-right-warns-Brexit-bashing-PM-Michel-Barnier-launch-no-confidence-vote-unless-yields-budget-demands.html,0.49,NEGATIVE,0.9519,0.49899999999999994,NEGATIVE,0.8043
12/2/2024,Reuters,France government updates: Le Pen says her party will vote to oust Barnier in no-confidence motion - as it happened,French Prime Minister Michel Barnier said he would try to ram a social security bill through parliament without a vote.,https://www.reuters.com/live/france-politics-live-michel-barnier-makes-last-minute-concession-marine-le-pens-2024-12-02/,0.505,NEGATIVE,0.9847,0.5149999999999999,NEGATIVE,0.9978
12/2/2024,European Athletics,Preview | France seeking mixed relay defence in Antalya 2024,"First introduced at the 2017 SPAR European Cross Country Championships in Šamorín, Slovakia, the mixed relay race has provided some of the most exciting...",https://www.european-athletics.com/news/preview-france-seeking-mixed-relay-defence-in-antalya-2024,0.515,NEGATIVE,0.9771,0.4985714285714286,POSITIVE,0.9997
12/2/2024,Le Monde.fr,France-Africa: Macron must measure the significance of a double slap in the face,EDITORIAL. Chad and Senegal's desire for France to end its military presence on their territory is a clear criticism of Emmanuel Macron's policy of small...,https://www.lemonde.fr/en/opinion/article/2024/12/02/france-africa-macron-must-measure-the-significance-of-a-double-slap-in-the-face_6734901_23.html,0.5033333333333333,POSITIVE,0.9544,0.5105555555555555,NEGATIVE,0.959
